310,1,2,13,22
311,1,2,13,23
312,1,2,13,24
313,1,2,14,1
314,1,2,14,2
315,1,2,14,3
316,1,2,14,4
317,1,2,14,5
318,1,2,14,6
319,1,2,14,7
320,1,2,14,8
321,1,2,14,9
322,1,2,14,10
323,1,2,14,11
324,1,2,14,12
325,1,2,14,13
326,1,2,14,14
327,1,2,14,15
328,1,2,14,16
329,1,2,14,17
330,1,2,14,18
331,1,2,14,19
332,1,2,14,20
333,1,2,14,21
334,1,2,14,22
335,1,2,14,23
336,1,2,14,24
337,1,3,15,1
338,1,3,15,2
339,1,3,15,3
340,1,3,15,4
341,1,3,15,5
342,1,3,15,6
343,1,3,15,7
344,1,3,15,8
345,1,3,15,9
346,1,3,15,10
347,1,3,15,11
348,1,3,15,12
349,1,3,15,13
350,1,3,15,14
351,1,3,15,15
352,1,3,15,16
353,1,3,15,17
354,1,3,15,18
355,1,3,15,19
356,1,3,15,20
357,1,3,15,21
358,1,3,15,22
359,1,3,15,23
360,1,3,15,24
361,1,3,16,1
362,1,3,16,2
363,1,3,16,3
364,1,3,16,4
365,1,3,16,5
366,1,3,16,6
367,1,3,16,7
368,1,3,16,8
369,1,3,16,9
370,1,3,16,10
371,1,3,16,11
372,1,3,16,12
373,1,3,16,13
374,1,3,16,14
375,1,3,16,15
376,1,3,16,16
377,1,3,16,17
378,1,3,16,18
379,1,3,16,19
380,1,3,16,20
381,1,3,16,21
382,1,3,16,22
383,1,3,16,23
384,1,3,16,24
385,1,3,17,1
386,1,3,17,2
387,1,3,17,3
388,1,3,17,4
389,1,3,17,5
390,1,3,17,6
391,1,3,17,7
392,1,3,17,8
393,1,3,17,9
394,1,3,17,10
395,1,3,17,11
396,1,3,17,12
397,1,3,17,13
398,1,3,17,14
399,1,3,17,15
400,1,3,17,16
401,1,3,17,17
402,1,3,17,18
403,1,3,17,19
404,1,3,17,20
405,1,3,17,21
406,1,3,17,22
407,1,3,17,23
408,1,3,17,24
409,1,3,18,1
410,1,3,18,2
411,1,3,18,3
412,1,3,18,4
413,1,3,18,5
414,1,3,18,6
415,1,3,18,7
416,1,3,18,8
417,1,3,18,9
418,1,3,18,10
419,1,3,18,11
420,1,3,18,12
421,1,3,18,13
422,1,3,18,14
423,1,3,18,15
424,1,3,18,16
425,1,3,18,17
426,1,3,18,18
427,1,3,18,19
428,1,3,18,20
429,1,3,18,21
430,1,3,18,22
431,1,3,18,23
432,1,3,18,24
433,1,3,19,1
434,1,3,19,2
435,1,3,19,3
436,1,3,19,4
437,1,3,19,5
438,1,3,19,6
439,1,3,19,7
440,1,3,19,8
441,1,3,19,9
442,1,3,19,10
443,1,3,19,11
444,1,3,19,12
445,1,3,19,13
446,1,3,19,14
447,1,3,19,15
448,1,3,19,16
449,1,3,19,17
450,1,3,19,18
451,1,3,19,19
452,1,3,19,20
453,1,3,19,21
454,1,3,19,22
455,1,3,19,23
456,1,3,19,24
457,1,3,20,1
458,1,3,20,2
459,1,3,20,3
460,1,3,20,4
461,1,3,20,5
462,1,3,20,6
463,1,3,20,7
464,1,3,20,8
465,1,3,20,9
466,1,3,20,10
467,1,3,20,11
468,1,3,20,12
469,1,3,20,13
470,1,3,20,14
471,1,3,20,15
472,1,3,20,16
473,1,3,20,17
474,1,3,20,18
475,1,3,20,19
476,1,3,20,20
477,1,3,20,21
478,1,3,20,22
479,1,3,20,23
480,1,3,20,24
481,1,3,21,1
482,1,3,21,2
483,1,3,21,3
484,1,3,21,4
485,1,3,21,5
486,1,3,21,6
487,1,3,21,7
488,1,3,21,8
489,1,3,21,9
490,1,3,21,10
491,1,3,21,11
492,1,3,21,12
493,1,3,21,13
494,1,3,21,14
495,1,3,21,15
496,1,3,21,16
497,1,3,21,17
498,1,3,21,18
499,1,3,21,19
500,1,3,21,20
501,1,3,21,21
502,1,3,21,22
503,1,3,21,23
504,1,3,21,24
505,1,4,22,1
506,1,4,22,2
507,1,4,22,3
508,1,4,22,4
509,1,4,22,5
510,1,4,22,6
511,1,4,22,7
512,1,4,22,8
513,1,4,22,9
514,1,4,22,10
515,1,4,22,11
516,1,4,22,12
517,1,4,22,13
518,1,4,22,14
519,1,4,22,15
520,1,4,22,16
521,1,4,22,17
522,1,4,22,18
523,1,4,22,19
524,1,4,22,20
525,1,4,22,21
526,1,4,22,22
527,1,4,22,23
528,1,4,22,24
529,1,4,23,1
530,1,4,23,2
531,1,4,23,3
532,1,4,23,4
533,1,4,23,5
534,1,4,23,6
535,1,4,23,7
536,1,4,23,8
537,1,4,23,9
538,1,4,23,10
539,1,4,23,11
540,1,4,23,12
541,1,4,23,13
542,1,4,23,14
543,1,4,23,15
544,1,4,23,16
545,1,4,23,17
546,1,4,23,18
547,1,4,23,19
548,1,4,23,20
549,1,4,23,21
550,1,4,23,22
551,1,4,23,23
552,1,4,23,24
553,1,4,24,1
554,1,4,24,2
555,1,4,24,3
556,1,4,24,4
557,1,4,24,5
558,1,4,24,6
559,1,4,24,7
560,1,4,24,8
561,1,4,24,9
562,1,4,24,10
563,1,4,24,11
564,1,4,24,12
565,1,4,24,13
566,1,4,24,14
567,1,4,24,15
568,1,4,24,16
569,1,4,24,17
570,1,4,24,18
571,1,4,24,19
572,1,4,24,20
573,1,4,24,21
574,1,4,24,22
575,1,4,24,23
576,1,4,24,24
577,1,4,25,1
578,1,4,25,2
579,1,4,25,3
580,1,4,25,4
581,1,4,25,5
582,1,4,25,6
583,1,4,25,7
584,1,4,25,8
585,1,4,25,9
586,1,4,25,10
587,1,4,25,11
588,1,4,25,12
589,1,4,25,13
590,1,4,25,14
591,1,4,25,15
592,1,4,25,16
593,1,4,25,17
594,1,4,25,18
595,1,4,25,19
596,1,4,25,20
597,1,4,25,21
598,1,4,25,22
599,1,4,25,23
600,1,4,25,24
601,1,4,26,1
602,1,4,26,2
603,1,4,26,3
604,1,4,26,4
605,1,4,26,5
606,1,4,26,6
607,1,4,26,7
608,1,4,26,8
609,1,4,26,9
610,1,4,26,10
611,1,4,26,11
612,1,4,26,12
613,1,4,26,13
614,1,4,26,14
615,1,4,26,15
616,1,4,26,16
617,1,4,26,17
618,1,4,26,18
619,1,4,26,19
620,1,4,26,20
621,1,4,26,21
622,1,4,26,22
623,1,4,26,23
624,1,4,26,24
625,1,4,27,1
626,1,4,27,2
627,1,4,27,3
628,1,4,27,4
629,1,4,27,5
630,1,4,27,6
631,1,4,27,7
632,1,4,27,8
633,1,4,27,9
634,1,4,27,10
635,1,4,27,11
636,1,4,27,12
637,1,4,27,13
638,1,4,27,14
639,1,4,27,15
640,1,4,27,16
641,1,4,27,17
642,1,4,27,18
643,1,4,27,19
644,1,4,27,20
645,1,4,27,21
646,1,4,27,22
647,1,4,27,23
648,1,4,27,24
649,1,4,28,1
650,1,4,28,2
651,1,4,28,3
652,1,4,28,4
653,1,4,28,5
654,1,4,28,6
655,1,4,28,7
656,1,4,28,8
657,1,4,28,9
658,1,4,28,10
659,1,4,28,11
660,1,4,28,12
661,1,4,28,13
662,1,4,28,14
663,1,4,28,15
664,1,4,28,16
665,1,4,28,17
666,1,4,28,18
667,1,4,28,19
668,1,4,28,20
669,1,4,28,21
670,1,4,28,22
671,1,4,28,23
672,1,4,28,24
673,1,5,29,1
674,1,5,29,2
675,1,5,29,3
676,1,5,29,4
677,1,5,29,5
678,1,5,29,6
679,1,5,29,7
680,1,5,29,8
681,1,5,29,9
682,1,5,29,10
683,1,5,29,11
684,1,5,29,12
685,1,5,29,13
686,1,5,29,14
687,1,5,29,15
688,1,5,29,16
689,1,5,29,17
690,1,5,29,18
691,1,5,29,19
692,1,5,29,20
693,1,5,29,21
694,1,5,29,22
695,1,5,29,23
696,1,5,29,24
697,1,5,30,1
698,1,5,30,2
699,1,5,30,3
700,1,5,30,4
701,1,5,30,5
702,1,5,30,6
703,1,5,30,7
704,1,5,30,8
705,1,5,30,9
706,1,5,30,10
707,1,5,30,11
708,1,5,30,12
709,1,5,30,13
710,1,5,30,14
711,1,5,30,15
712,1,5,30,16
713,1,5,30,17
714,1,5,30,18
715,1,5,30,19
716,1,5,30,20
717,1,5,30,21
718,1,5,30,22
719,1,5,30,23
720,1,5,30,24
721,1,5,31,1
722,1,5,31,2
723,1,5,31,3
724,1,5,31,4
725,1,5,31,5
726,1,5,31,6
727,1,5,31,7
728,1,5,31,8
729,1,5,31,9
730,1,5,31,10
731,1,5,31,11
732,1,5,31,12
733,1,5,31,13
734,1,5,31,14
735,1,5,31,15
736,1,5,31,16
737,1,5,31,17
738,1,5,31,18
739,1,5,31,19
740,1,5,31,20
741,1,5,31,21
742,1,5,31,22
743,1,5,31,23
744,1,5,31,24
745,2,5,1,1
746,2,5,1,2
747,2,5,1,3
748,2,5,1,4
749,2,5,1,5
750,2,5,1,6
751,2,5,1,7
752,2,5,1,8
753,2,5,1,9
754,2,5,1,10
755,2,5,1,11
756,2,5,1,12
757,2,5,1,13
758,2,5,1,14
759,2,5,1,15
760,2,5,1,16
761,2,5,1,17
762,2,5,1,18
763,2,5,1,19
764,2,5,1,20
765,2,5,1,21
766,2,5,1,22
767,2,5,1,23
768,2,5,1,24
769,2,5,2,1
770,2,5,2,2
771,2,5,2,3
772,2,5,2,4
773,2,5,2,5
774,2,5,2,6
775,2,5,2,7
776,2,5,2,8
777,2,5,2,9
778,2,5,2,10
779,2,5,2,11
780,2,5,2,12
781,2,5,2,13
782,2,5,2,14
783,2,5,2,15
784,2,5,2,16
785,2,5,2,17
786,2,5,2,18
787,2,5,2,19
788,2,5,2,20
789,2,5,2,21
790,2,5,2,22
791,2,5,2,23
792,2,5,2,24
793,2,5,3,1
794,2,5,3,2
795,2,5,3,3
796,2,5,3,4
797,2,5,3,5
798,2,5,3,6
799,2,5,3,7
800,2,5,3,8
801,2,5,3,9
802,2,5,3,10
803,2,5,3,11
804,2,5,3,12
805,2,5,3,13
806,2,5,3,14
807,2,5,3,15
808,2,5,3,16
809,2,5,3,17
810,2,5,3,18
811,2,5,3,19
812,2,5,3,20
813,2,5,3,21
814,2,5,3,22
815,2,5,3,23
816,2,5,3,24
817,2,5,4,1
818,2,5,4,2
819,2,5,4,3
820,2,5,4,4
821,2,5,4,5
822,2,5,4,6
823,2,5,4,7
824,2,5,4,8
825,2,5,4,9
826,2,5,4,10
827,2,5,4,11
828,2,5,4,12
829,2,5,4,13
830,2,5,4,14
831,2,5,4,15
832,2,5,4,16
833,2,5,4,17
834,2,5,4,18
835,2,5,4,19
836,2,5,4,20
837,2,5,4,21
838,2,5,4,22
839,2,5,4,23
840,2,5,4,24
841,2,6,5,1
842,2,6,5,2
843,2,6,5,3
844,2,6,5,4
845,2,6,5,5
846,2,6,5,6
847,2,6,5,7
848,2,6,5,8
849,2,6,5,9
850,2,6,5,10
851,2,6,5,11
852,2,6,5,12
853,2,6,5,13
854,2,6,5,14
855,2,6,5,15
856,2,6,5,16
857,2,6,5,17
858,2,6,5,18
859,2,6,5,19
860,2,6,5,20
861,2,6,5,21
862,2,6,5,22
863,2,6,5,23
864,2,6,5,24
865,2,6,6,1
866,2,6,6,2
867,2,6,6,3
868,2,6,6,4
869,2,6,6,5
870,2,6,6,6
871,2,6,6,7
872,2,6,6,8
873,2,6,6,9
874,2,6,6,10
875,2,6,6,11
876,2,6,6,12
877,2,6,6,13
878,2,6,6,14
879,2,6,6,15
880,2,6,6,16
881,2,6,6,17
882,2,6,6,18
883,2,6,6,19
884,2,6,6,20
885,2,6,6,21
886,2,6,6,22
887,2,6,6,23
888,2,6,6,24
889,2,6,7,1
890,2,6,7,2
891,2,6,7,3
892,2,6,7,4
893,2,6,7,5
894,2,6,7,6
895,2,6,7,7
896,2,6,7,8
897,2,6,7,9
898,2,6,7,10
899,2,6,7,11
900,2,6,7,12
901,2,6,7,13
902,2,6,7,14
903,2,6,7,15
904,2,6,7,16
905,2,6,7,17
906,2,6,7,18
907,2,6,7,19
908,2,6,7,20
909,2,6,7,21
910,2,6,7,22
911,2,6,7,23
912,2,6,7,24
913,2,6,8,1
914,2,6,8,2
915,2,6,8,3
916,2,6,8,4
917,2,6,8,5
918,2,6,8,6
919,2,6,8,7
920,2,6,8,8
921,2,6,8,9
922,2,6,8,10
923,2,6,8,11
924,2,6,8,12
925,2,6,8,13
926,2,6,8,14
927,2,6,8,15
928,2,6,8,16
929,2,6,8,17
930,2,6,8,18
931,2,6,8,19
932,2,6,8,20
933,2,6,8,21
934,2,6,8,22
935,2,6,8,23
936,2,6,8,24
937,2,6,9,1
938,2,6,9,2
939,2,6,9,3
940,2,6,9,4
941,2,6,9,5
942,2,6,9,6
943,2,6,9,7
944,2,6,9,8
945,2,6,9,9
946,2,6,9,10
947,2,6,9,11
948,2,6,9,12
949,2,6,9,13
950,2,6,9,14
951,2,6,9,15
952,2,6,9,16
953,2,6,9,17
954,2,6,9,18
955,2,6,9,19
956,2,6,9,20
957,2,6,9,21
958,2,6,9,22
959,2,6,9,23
960,2,6,9,24
961,2,6,10,1
962,2,6,10,2
963,2,6,10,3
964,2,6,10,4
965,2,6,10,5
966,2,6,10,6
967,2,6,10,7
968,2,6,10,8
969,2,6,10,9
970,2,6,10,10
971,2,6,10,11
972,2,6,10,12
973,2,6,10,13
974,2,6,10,14
975,2,6,10,15
976,2,6,10,16
977,2,6,10,17
978,2,6,10,18
979,2,6,10,19
980,2,6,10,20
981,2,6,10,21
982,2,6,10,22
983,2,6,10,23
984,2,6,10,24
985,2,6,11,1
986,2,6,11,2
987,2,6,11,3
988,2,6,11,4
989,2,6,11,5
990,2,6,11,6
991,2,6,11,7
992,2,6,11,8
993,2,6,11,9
994,2,6,11,10
995,2,6,11,11
996,2,6,11,12
997,2,6,11,13
998,2,6,11,14
999,2,6,11,15
1000,2,6,11,16
1001,2,6,11,17
1002,2,6,11,18
1003,2,6,11,19
1004,2,6,11,20
1005,2,6,11,21
1006,2,6,11,22
1007,2,6,11,23
1008,2,6,11,24
1009,2,7,12,1
1010,2,7,12,2
1011,2,7,12,3
1012,2,7,12,4
1013,2,7,12,5
1014,2,7,12,6
1015,2,7,12,7
1016,2,7,12,8
1017,2,7,12,9
1018,2,7,12,10
1019,2,7,12,11
1020,2,7,12,12
1021,2,7,12,13
1022,2,7,12,14
1023,2,7,12,15
1024,2,7,12,16
1025,2,7,12,17
1026,2,7,12,18
1027,2,7,12,19
1028,2,7,12,20
1029,2,7,12,21
1030,2,7,12,22
1031,2,7,12,23
1032,2,7,12,24
1033,2,7,13,1
1034,2,7,13,2
1035,2,7,13,3
1036,2,7,13,4
1037,2,7,13,5
1038,2,7,13,6
1039,2,7,13,7
1040,2,7,13,8
1041,2,7,13,9
1042,2,7,13,10
1043,2,7,13,11
1044,2,7,13,12
1045,2,7,13,13
1046,2,7,13,14
1047,2,7,13,15
1048,2,7,13,16
1049,2,7,13,17
1050,2,7,13,18
1051,2,7,13,19
1052,2,7,13,20
1053,2,7,13,21
1054,2,7,13,22
1055,2,7,13,23
1056,2,7,13,24
1057,2,7,14,1
1058,2,7,14,2
1059,2,7,14,3
1060,2,7,14,4
1061,2,7,14,5
1062,2,7,14,6
1063,2,7,14,7
1064,2,7,14,8
1065,2,7,14,9
1066,2,7,14,10
1067,2,7,14,11
1068,2,7,14,12
1069,2,7,14,13
1070,2,7,14,14
1071,2,7,14,15
1072,2,7,14,16
1073,2,7,14,17
1074,2,7,14,18
1075,2,7,14,19
1076,2,7,14,20
1077,2,7,14,21
1078,2,7,14,22
1079,2,7,14,23
1080,2,7,14,24
1081,2,7,15,1
1082,2,7,15,2
1083,2,7,15,3
1084,2,7,15,4
1085,2,7,15,5
1086,2,7,15,6
1087,2,7,15,7
1088,2,7,15,8
1089,2,7,15,9
1090,2,7,15,10
1091,2,7,15,11
1092,2,7,15,12
1093,2,7,15,13
1094,2,7,15,14
1095,2,7,15,15
1096,2,7,15,16
1097,2,7,15,17
1098,2,7,15,18
1099,2,7,15,19
1100,2,7,15,20
1101,2,7,15,21
1102,2,7,15,22
1103,2,7,15,23
1104,2,7,15,24
1105,2,7,16,1
1106,2,7,16,2
1107,2,7,16,3
1108,2,7,16,4
1109,2,7,16,5
1110,2,7,16,6
1111,2,7,16,7
1112,2,7,16,8
1113,2,7,16,9
1114,2,7,16,10
1115,2,7,16,11
1116,2,7,16,12
1117,2,7,16,13
1118,2,7,16,14
1119,2,7,16,15
1120,2,7,16,16
1121,2,7,16,17
1122,2,7,16,18
1123,2,7,16,19
1124,2,7,16,20
1125,2,7,16,21
1126,2,7,16,22
1127,2,7,16,23
1128,2,7,16,24
1129,2,7,17,1
1130,2,7,17,2
1131,2,7,17,3
1132,2,7,17,4
1133,2,7,17,5
1134,2,7,17,6
1135,2,7,17,7
1136,2,7,17,8
1137,2,7,17,9
1138,2,7,17,10
1139,2,7,17,11
1140,2,7,17,12
1141,2,7,17,13
1142,2,7,17,14
1143,2,7,17,15
1144,2,7,17,16
1145,2,7,17,17
1146,2,7,17,18
1147,2,7,17,19
1148,2,7,17,20
1149,2,7,17,21
1150,2,7,17,22
1151,2,7,17,23
1152,2,7,17,24
1153,2,7,18,1
1154,2,7,18,2
1155,2,7,18,3
1156,2,7,18,4
1157,2,7,18,5
1158,2,7,18,6
1159,2,7,18,7
1160,2,7,18,8
1161,2,7,18,9
1162,2,7,18,10
1163,2,7,18,11
1164,2,7,18,12
1165,2,7,18,13
1166,2,7,18,14
1167,2,7,18,15
1168,2,7,18,16
1169,2,7,18,17
1170,2,7,18,18
1171,2,7,18,19
1172,2,7,18,20
1173,2,7,18,21
1174,2,7,18,22
1175,2,7,18,23
1176,2,7,18,24
1177,2,8,19,1
1178,2,8,19,2
1179,2,8,19,3
1180,2,8,19,4
1181,2,8,19,5
1182,2,8,19,6
1183,2,8,19,7
1184,2,8,19,8
1185,2,8,19,9
1186,2,8,19,10
1187,2,8,19,11
1188,2,8,19,12
1189,2,8,19,13
1190,2,8,19,14
1191,2,8,19,15
1192,2,8,19,16
1193,2,8,19,17
1194,2,8,19,18
1195,2,8,19,19
1196,2,8,19,20
1197,2,8,19,21
1198,2,8,19,22
1199,2,8,19,23
1200,2,8,19,24
1201,2,8,20,1
1202,2,8,20,2
1203,2,8,20,3
1204,2,8,20,4
1205,2,8,20,5
1206,2,8,20,6
1207,2,8,20,7
1208,2,8,20,8
1209,2,8,20,9
1210,2,8,20,10
1211,2,8,20,11
1212,2,8,20,12
1213,2,8,20,13
1214,2,8,20,14
1215,2,8,20,15
1216,2,8,20,16
1217,2,8,20,17
1218,2,8,20,18
1219,2,8,20,19
1220,2,8,20,20
1221,2,8,20,21
1222,2,8,20,22
1223,2,8,20,23
1224,2,8,20,24
1225,2,8,21,1
1226,2,8,21,2
1227,2,8,21,3
1228,2,8,21,4
1229,2,8,21,5
1230,2,8,21,6
1231,2,8,21,7
1232,2,8,21,8
1233,2,8,21,9
1234,2,8,21,10
1235,2,8,21,11
1236,2,8,21,12
1237,2,8,21,13
1238,2,8,21,14
1239,2,8,21,15
1240,2,8,21,16
1241,2,8,21,17
1242,2,8,21,18
1243,2,8,21,19
1244,2,8,21,20
1245,2,8,21,21
1246,2,8,21,22
1247,2,8,21,23
1248,2,8,21,24
1249,2,8,22,1
1250,2,8,22,2
1251,2,8,22,3
1252,2,8,22,4
1253,2,8,22,5
1254,2,8,22,6
1255,2,8,22,7
1256,2,8,22,8
1257,2,8,22,9
1258,2,8,22,10
1259,2,8,22,11
1260,2,8,22,12
1261,2,8,22,13
1262,2,8,22,14
1263,2,8,22,15
1264,2,8,22,16
1265,2,8,22,17
1266,2,8,22,18
1267,2,8,22,19
1268,2,8,22,20
1269,2,8,22,21
1270,2,8,22,22
1271,2,8,22,23
1272,2,8,22,24
1273,2,8,23,1
1274,2,8,23,2
1275,2,8,23,3
1276,2,8,23,4
1277,2,8,23,5
1278,2,8,23,6
1279,2,8,23,7
1280,2,8,23,8
1281,2,8,23,9
1282,2,8,23,10
1283,2,8,23,11
1284,2,8,23,12
1285,2,8,23,13
1286,2,8,23,14
1287,2,8,23,15
1288,2,8,23,16
1289,2,8,23,17
1290,2,8,23,18
1291,2,8,23,19
1292,2,8,23,20
1293,2,8,23,21
1294,2,8,23,22
1295,2,8,23,23
1296,2,8,23,24
1297,2,8,24,1
1298,2,8,24,2
1299,2,8,24,3
1300,2,8,24,4
1301,2,8,24,5
1302,2,8,24,6
1303,2,8,24,7
1304,2,8,24,8
1305,2,8,24,9
1306,2,8,24,10
1307,2,8,24,11
1308,2,8,24,12
1309,2,8,24,13
1310,2,8,24,14
1311,2,8,24,15
1312,2,8,24,16
1313,2,8,24,17
1314,2,8,24,18
1315,2,8,24,19
1316,2,8,24,20
1317,2,8,24,21
1318,2,8,24,22
1319,2,8,24,23
1320,2,8,24,24
1321,2,8,25,1
1322,2,8,25,2
1323,2,8,25,3
1324,2,8,25,4
1325,2,8,25,5
1326,2,8,25,6
1327,2,8,25,7
1328,2,8,25,8
1329,2,8,25,9
1330,2,8,25,10
1331,2,8,25,11
1332,2,8,25,12
1333,2,8,25,13
1334,2,8,25,14
1335,2,8,25,15
1336,2,8,25,16
1337,2,8,25,17
1338,2,8,25,18
1339,2,8,25,19
1340,2,8,25,20
1341,2,8,25,21
1342,2,8,25,22
1343,2,8,25,23
1344,2,8,25,24
1345,2,9,26,1
1346,2,9,26,2
1347,2,9,26,3
1348,2,9,26,4
1349,2,9,26,5
1350,2,9,26,6
1351,2,9,26,7
1352,2,9,26,8
1353,2,9,26,9
1354,2,9,26,10
1355,2,9,26,11
1356,2,9,26,12
1357,2,9,26,13
1358,2,9,26,14
1359,2,9,26,15
1360,2,9,26,16
1361,2,9,26,17
1362,2,9,26,18
1363,2,9,26,19
